Round,Accuracy,Number of Clients,Rounds,Learning Rate,Batch Size,Dataset,Time Spent (s)
477,67.71,50,1000,0.01,16,CIFAR10,53381.07
478,67.71,50,1000,0.01,16,CIFAR10,53381.07
479,67.7,50,1000,0.01,16,CIFAR10,53381.07
480,67.67,50,1000,0.01,16,CIFAR10,53381.07
481,67.68,50,1000,0.01,16,CIFAR10,53381.07
482,67.69,50,1000,0.01,16,CIFAR10,53381.07
483,67.68,50,1000,0.01,16,CIFAR10,53381.07
484,67.69,50,1000,0.01,16,CIFAR10,53381.07
485,67.7,50,1000,0.01,16,CIFAR10,53381.07
486,67.68,50,1000,0.01,16,CIFAR10,53381.07
487,67.68,50,1000,0.01,16,CIFAR10,53381.07
488,67.67,50,1000,0.01,16,CIFAR10,53381.07
489,67.68,50,1000,0.01,16,CIFAR10,53381.07
490,67.67,50,1000,0.01,16,CIFAR10,53381.07
491,67.65,50,1000,0.01,16,CIFAR10,53381.07
492,67.66,50,1000,0.01,16,CIFAR10,53381.07
493,67.64,50,1000,0.01,16,CIFAR10,53381.07
494,67.65,50,1000,0.01,16,CIFAR10,53381.07
495,67.65,50,1000,0.01,16,CIFAR10,53381.07
496,67.64,50,1000,0.01,16,CIFAR10,53381.07
497,67.64,50,1000,0.01,16,CIFAR10,53381.07
498,67.6,50,1000,0.01,16,CIFAR10,53381.07
499,67.63,50,1000,0.01,16,CIFAR10,53381.07
500,67.59,50,1000,0.01,16,CIFAR10,53381.07
501,67.62,50,1000,0.01,16,CIFAR10,53381.07
502,67.62,50,1000,0.01,16,CIFAR10,53381.07
503,67.62,50,1000,0.01,16,CIFAR10,53381.07
504,67.81,50,1000,0.01,16,CIFAR10,53381.07
505,67.71,50,1000,0.01,16,CIFAR10,53381.07
506,67.7,50,1000,0.01,16,CIFAR10,53381.07
507,67.67,50,1000,0.01,16,CIFAR10,53381.07
508,67.7,50,1000,0.01,16,CIFAR10,53381.07
509,67.68,50,1000,0.01,16,CIFAR10,53381.07
510,67.7,50,1000,0.01,16,CIFAR10,53381.07
511,67.68,50,1000,0.01,16,CIFAR10,53381.07
512,67.66,50,1000,0.01,16,CIFAR10,53381.07
513,67.65,50,1000,0.01,16,CIFAR10,53381.07
514,67.65,50,1000,0.01,16,CIFAR10,53381.07
515,67.65,50,1000,0.01,16,CIFAR10,53381.07
516,67.66,50,1000,0.01,16,CIFAR10,53381.07
517,67.63,50,1000,0.01,16,CIFAR10,53381.07
518,67.63,50,1000,0.01,16,CIFAR10,53381.07
519,67.6,50,1000,0.01,16,CIFAR10,53381.07
520,67.61,50,1000,0.01,16,CIFAR10,53381.07
521,67.59,50,1000,0.01,16,CIFAR10,53381.07
522,67.6,50,1000,0.01,16,CIFAR10,53381.07
523,67.6,50,1000,0.01,16,CIFAR10,53381.07
524,67.76,50,1000,0.01,16,CIFAR10,53381.07
525,67.72,50,1000,0.01,16,CIFAR10,53381.07
526,67.66,50,1000,0.01,16,CIFAR10,53381.07
527,67.67,50,1000,0.01,16,CIFAR10,53381.07
528,67.65,50,1000,0.01,16,CIFAR10,53381.07
529,67.66,50,1000,0.01,16,CIFAR10,53381.07
530,67.68,50,1000,0.01,16,CIFAR10,53381.07
531,67.67,50,1000,0.01,16,CIFAR10,53381.07
532,67.68,50,1000,0.01,16,CIFAR10,53381.07
533,67.65,50,1000,0.01,16,CIFAR10,53381.07
534,67.66,50,1000,0.01,16,CIFAR10,53381.07
535,67.66,50,1000,0.01,16,CIFAR10,53381.07
536,67.66,50,1000,0.01,16,CIFAR10,53381.07
537,67.66,50,1000,0.01,16,CIFAR10,53381.07
538,67.65,50,1000,0.01,16,CIFAR10,53381.07
539,67.63,50,1000,0.01,16,CIFAR10,53381.07
540,67.65,50,1000,0.01,16,CIFAR10,53381.07
541,67.62,50,1000,0.01,16,CIFAR10,53381.07
542,67.61,50,1000,0.01,16,CIFAR10,53381.07
543,67.63,50,1000,0.01,16,CIFAR10,53381.07
544,67.64,50,1000,0.01,16,CIFAR10,53381.07
545,67.64,50,1000,0.01,16,CIFAR10,53381.07
546,67.64,50,1000,0.01,16,CIFAR10,53381.07
547,67.63,50,1000,0.01,16,CIFAR10,53381.07
548,67.65,50,1000,0.01,16,CIFAR10,53381.07
549,67.67,50,1000,0.01,16,CIFAR10,53381.07
550,67.67,50,1000,0.01,16,CIFAR10,53381.07
551,67.67,50,1000,0.01,16,CIFAR10,53381.07
552,67.65,50,1000,0.01,16,CIFAR10,53381.07
553,67.68,50,1000,0.01,16,CIFAR10,53381.07
554,67.65,50,1000,0.01,16,CIFAR10,53381.07
555,67.65,50,1000,0.01,16,CIFAR10,53381.07
556,67.64,50,1000,0.01,16,CIFAR10,53381.07
557,67.63,50,1000,0.01,16,CIFAR10,53381.07
558,67.62,50,1000,0.01,16,CIFAR10,53381.07
559,67.64,50,1000,0.01,16,CIFAR10,53381.07
560,67.62,50,1000,0.01,16,CIFAR10,53381.07
561,67.61,50,1000,0.01,16,CIFAR10,53381.07
562,67.61,50,1000,0.01,16,CIFAR10,53381.07
563,67.59,50,1000,0.01,16,CIFAR10,53381.07
564,67.61,50,1000,0.01,16,CIFAR10,53381.07
565,67.61,50,1000,0.01,16,CIFAR10,53381.07
566,67.6,50,1000,0.01,16,CIFAR10,53381.07
567,67.62,50,1000,0.01,16,CIFAR10,53381.07
568,67.61,50,1000,0.01,16,CIFAR10,53381.07
569,67.6,50,1000,0.01,16,CIFAR10,53381.07
570,67.59,50,1000,0.01,16,CIFAR10,53381.07
571,67.61,50,1000,0.01,16,CIFAR10,53381.07
572,67.6,50,1000,0.01,16,CIFAR10,53381.07
573,67.59,50,1000,0.01,16,CIFAR10,53381.07
574,67.59,50,1000,0.01,16,CIFAR10,53381.07
575,67.59,50,1000,0.01,16,CIFAR10,53381.07
576,67.59,50,1000,0.01,16,CIFAR10,53381.07
577,67.59,50,1000,0.01,16,CIFAR10,53381.07
578,67.59,50,1000,0.01,16,CIFAR10,53381.07
579,67.6,50,1000,0.01,16,CIFAR10,53381.07
580,67.6,50,1000,0.01,16,CIFAR10,53381.07
581,67.61,50,1000,0.01,16,CIFAR10,53381.07
582,67.6,50,1000,0.01,16,CIFAR10,53381.07
583,67.59,50,1000,0.01,16,CIFAR10,53381.07
584,67.6,50,1000,0.01,16,CIFAR10,53381.07
585,67.59,50,1000,0.01,16,CIFAR10,53381.07
586,67.58,50,1000,0.01,16,CIFAR10,53381.07
587,67.6,50,1000,0.01,16,CIFAR10,53381.07
588,67.6,50,1000,0.01,16,CIFAR10,53381.07
589,67.61,50,1000,0.01,16,CIFAR10,53381.07
590,67.59,50,1000,0.01,16,CIFAR10,53381.07
591,67.6,50,1000,0.01,16,CIFAR10,53381.07
592,67.6,50,1000,0.01,16,CIFAR10,53381.07
593,67.6,50,1000,0.01,16,CIFAR10,53381.07
594,67.59,50,1000,0.01,16,CIFAR10,53381.07
595,67.58,50,1000,0.01,16,CIFAR10,53381.07
596,67.57,50,1000,0.01,16,CIFAR10,53381.07
597,67.58,50,1000,0.01,16,CIFAR10,53381.07
598,67.58,50,1000,0.01,16,CIFAR10,53381.07
599,67.58,50,1000,0.01,16,CIFAR10,53381.07
600,67.58,50,1000,0.01,16,CIFAR10,53381.07
601,67.55,50,1000,0.01,16,CIFAR10,53381.07
602,67.55,50,1000,0.01,16,CIFAR10,53381.07
603,67.56,50,1000,0.01,16,CIFAR10,53381.07
604,67.54,50,1000,0.01,16,CIFAR10,53381.07
605,67.54,50,1000,0.01,16,CIFAR10,53381.07
606,67.52,50,1000,0.01,16,CIFAR10,53381.07
607,67.53,50,1000,0.01,16,CIFAR10,53381.07
608,67.53,50,1000,0.01,16,CIFAR10,53381.07
609,67.52,50,1000,0.01,16,CIFAR10,53381.07
610,67.53,50,1000,0.01,16,CIFAR10,53381.07
611,67.52,50,1000,0.01,16,CIFAR10,53381.07
612,67.53,50,1000,0.01,16,CIFAR10,53381.07
613,67.53,50,1000,0.01,16,CIFAR10,53381.07
614,67.54,50,1000,0.01,16,CIFAR10,53381.07
615,67.52,50,1000,0.01,16,CIFAR10,53381.07
616,67.53,50,1000,0.01,16,CIFAR10,53381.07
617,67.51,50,1000,0.01,16,CIFAR10,53381.07
618,67.54,50,1000,0.01,16,CIFAR10,53381.07
619,67.54,50,1000,0.01,16,CIFAR10,53381.07
620,67.54,50,1000,0.01,16,CIFAR10,53381.07
621,67.53,50,1000,0.01,16,CIFAR10,53381.07
622,67.54,50,1000,0.01,16,CIFAR10,53381.07
623,67.52,50,1000,0.01,16,CIFAR10,53381.07
624,67.53,50,1000,0.01,16,CIFAR10,53381.07
625,67.53,50,1000,0.01,16,CIFAR10,53381.07
626,67.53,50,1000,0.01,16,CIFAR10,53381.07
627,67.52,50,1000,0.01,16,CIFAR10,53381.07
628,67.54,50,1000,0.01,16,CIFAR10,53381.07
629,67.53,50,1000,0.01,16,CIFAR10,53381.07
630,67.53,50,1000,0.01,16,CIFAR10,53381.07
631,67.53,50,1000,0.01,16,CIFAR10,53381.07
632,67.53,50,1000,0.01,16,CIFAR10,53381.07
633,67.52,50,1000,0.01,16,CIFAR10,53381.07
634,67.52,50,1000,0.01,16,CIFAR10,53381.07
635,67.51,50,1000,0.01,16,CIFAR10,53381.07
636,67.53,50,1000,0.01,16,CIFAR10,53381.07
637,67.51,50,1000,0.01,16,CIFAR10,53381.07
638,67.51,50,1000,0.01,16,CIFAR10,53381.07
639,67.51,50,1000,0.01,16,CIFAR10,53381.07
640,67.53,50,1000,0.01,16,CIFAR10,53381.07
641,67.53,50,1000,0.01,16,CIFAR10,53381.07
642,67.51,50,1000,0.01,16,CIFAR10,53381.07
643,67.49,50,1000,0.01,16,CIFAR10,53381.07
644,67.5,50,1000,0.01,16,CIFAR10,53381.07
645,67.51,50,1000,0.01,16,CIFAR10,53381.07
646,67.5,50,1000,0.01,16,CIFAR10,53381.07
647,67.5,50,1000,0.01,16,CIFAR10,53381.07
648,67.51,50,1000,0.01,16,CIFAR10,53381.07
649,67.49,50,1000,0.01,16,CIFAR10,53381.07
650,67.5,50,1000,0.01,16,CIFAR10,53381.07
651,67.5,50,1000,0.01,16,CIFAR10,53381.07
652,67.5,50,1000,0.01,16,CIFAR10,53381.07
653,67.49,50,1000,0.01,16,CIFAR10,53381.07
654,67.49,50,1000,0.01,16,CIFAR10,53381.07
655,67.48,50,1000,0.01,16,CIFAR10,53381.07
656,67.51,50,1000,0.01,16,CIFAR10,53381.07
657,67.51,50,1000,0.01,16,CIFAR10,53381.07
658,67.5,50,1000,0.01,16,CIFAR10,53381.07
659,67.5,50,1000,0.01,16,CIFAR10,53381.07
660,67.51,50,1000,0.01,16,CIFAR10,53381.07
661,67.5,50,1000,0.01,16,CIFAR10,53381.07
662,67.47,50,1000,0.01,16,CIFAR10,53381.07
663,67.48,50,1000,0.01,16,CIFAR10,53381.07
664,67.5,50,1000,0.01,16,CIFAR10,53381.07
665,67.5,50,1000,0.01,16,CIFAR10,53381.07
666,67.52,50,1000,0.01,16,CIFAR10,53381.07
667,67.51,50,1000,0.01,16,CIFAR10,53381.07
668,67.52,50,1000,0.01,16,CIFAR10,53381.07
669,67.51,50,1000,0.01,16,CIFAR10,53381.07
670,67.52,50,1000,0.01,16,CIFAR10,53381.07
671,67.52,50,1000,0.01,16,CIFAR10,53381.07
672,67.5,50,1000,0.01,16,CIFAR10,53381.07
673,67.5,50,1000,0.01,16,CIFAR10,53381.07
674,67.51,50,1000,0.01,16,CIFAR10,53381.07
675,67.5,50,1000,0.01,16,CIFAR10,53381.07
676,67.5,50,1000,0.01,16,CIFAR10,53381.07
677,67.51,50,1000,0.01,16,CIFAR10,53381.07
678,67.5,50,1000,0.01,16,CIFAR10,53381.07
679,67.5,50,1000,0.01,16,CIFAR10,53381.07
680,67.49,50,1000,0.01,16,CIFAR10,53381.07
681,67.51,50,1000,0.01,16,CIFAR10,53381.07
682,67.48,50,1000,0.01,16,CIFAR10,53381.07
683,67.5,50,1000,0.01,16,CIFAR10,53381.07
684,67.5,50,1000,0.01,16,CIFAR10,53381.07
685,67.5,50,1000,0.01,16,CIFAR10,53381.07
686,67.49,50,1000,0.01,16,CIFAR10,53381.07
687,67.49,50,1000,0.01,16,CIFAR10,53381.07
688,67.48,50,1000,0.01,16,CIFAR10,53381.07
689,67.48,50,1000,0.01,16,CIFAR10,53381.07
690,67.49,50,1000,0.01,16,CIFAR10,53381.07
691,67.49,50,1000,0.01,16,CIFAR10,53381.07
692,67.49,50,1000,0.01,16,CIFAR10,53381.07
693,67.49,50,1000,0.01,16,CIFAR10,53381.07
694,67.49,50,1000,0.01,16,CIFAR10,53381.07
695,67.49,50,1000,0.01,16,CIFAR10,53381.07
696,67.49,50,1000,0.01,16,CIFAR10,53381.07
697,67.48,50,1000,0.01,16,CIFAR10,53381.07
698,67.47,50,1000,0.01,16,CIFAR10,53381.07
699,67.49,50,1000,0.01,16,CIFAR10,53381.07
700,67.48,50,1000,0.01,16,CIFAR10,53381.07
701,67.5,50,1000,0.01,16,CIFAR10,53381.07
702,67.49,50,1000,0.01,16,CIFAR10,53381.07
703,67.51,50,1000,0.01,16,CIFAR10,53381.07
704,67.5,50,1000,0.01,16,CIFAR10,53381.07
705,67.49,50,1000,0.01,16,CIFAR10,53381.07
706,67.47,50,1000,0.01,16,CIFAR10,53381.07
707,67.47,50,1000,0.01,16,CIFAR10,53381.07
708,67.48,50,1000,0.01,16,CIFAR10,53381.07
709,67.46,50,1000,0.01,16,CIFAR10,53381.07
710,67.48,50,1000,0.01,16,CIFAR10,53381.07
711,67.46,50,1000,0.01,16,CIFAR10,53381.07
712,67.48,50,1000,0.01,16,CIFAR10,53381.07
713,67.49,50,1000,0.01,16,CIFAR10,53381.07
714,67.49,50,1000,0.01,16,CIFAR10,53381.07
715,67.49,50,1000,0.01,16,CIFAR10,53381.07
716,67.47,50,1000,0.01,16,CIFAR10,53381.07
717,67.48,50,1000,0.01,16,CIFAR10,53381.07
718,67.48,50,1000,0.01,16,CIFAR10,53381.07
719,67.48,50,1000,0.01,16,CIFAR10,53381.07
720,67.48,50,1000,0.01,16,CIFAR10,53381.07
721,67.49,50,1000,0.01,16,CIFAR10,53381.07
722,67.5,50,1000,0.01,16,CIFAR10,53381.07
723,67.49,50,1000,0.01,16,CIFAR10,53381.07
724,67.49,50,1000,0.01,16,CIFAR10,53381.07
725,67.49,50,1000,0.01,16,CIFAR10,53381.07
726,67.49,50,1000,0.01,16,CIFAR10,53381.07
727,67.49,50,1000,0.01,16,CIFAR10,53381.07
728,67.49,50,1000,0.01,16,CIFAR10,53381.07
729,67.48,50,1000,0.01,16,CIFAR10,53381.07
730,67.49,50,1000,0.01,16,CIFAR10,53381.07
731,67.49,50,1000,0.01,16,CIFAR10,53381.07
732,67.46,50,1000,0.01,16,CIFAR10,53381.07
733,67.49,50,1000,0.01,16,CIFAR10,53381.07
734,67.48,50,1000,0.01,16,CIFAR10,53381.07
735,67.46,50,1000,0.01,16,CIFAR10,53381.07
736,67.48,50,1000,0.01,16,CIFAR10,53381.07
737,67.47,50,1000,0.01,16,CIFAR10,53381.07
738,67.45,50,1000,0.01,16,CIFAR10,53381.07
739,67.46,50,1000,0.01,16,CIFAR10,53381.07
740,67.47,50,1000,0.01,16,CIFAR10,53381.07
741,67.48,50,1000,0.01,16,CIFAR10,53381.07
742,67.47,50,1000,0.01,16,CIFAR10,53381.07
743,67.48,50,1000,0.01,16,CIFAR10,53381.07
744,67.46,50,1000,0.01,16,CIFAR10,53381.07
745,67.47,50,1000,0.01,16,CIFAR10,53381.07
746,67.45,50,1000,0.01,16,CIFAR10,53381.07
747,67.46,50,1000,0.01,16,CIFAR10,53381.07
748,67.46,50,1000,0.01,16,CIFAR10,53381.07
749,67.45,50,1000,0.01,16,CIFAR10,53381.07
750,67.45,50,1000,0.01,16,CIFAR10,53381.07
751,67.45,50,1000,0.01,16,CIFAR10,53381.07
752,67.45,50,1000,0.01,16,CIFAR10,53381.07
753,67.46,50,1000,0.01,16,CIFAR10,53381.07
754,67.46,50,1000,0.01,16,CIFAR10,53381.07
755,67.46,50,1000,0.01,16,CIFAR10,53381.07
756,67.47,50,1000,0.01,16,CIFAR10,53381.07
757,67.48,50,1000,0.01,16,CIFAR10,53381.07
758,67.48,50,1000,0.01,16,CIFAR10,53381.07
759,67.48,50,1000,0.01,16,CIFAR10,53381.07
760,67.49,50,1000,0.01,16,CIFAR10,53381.07
761,67.49,50,1000,0.01,16,CIFAR10,53381.07
762,67.48,50,1000,0.01,16,CIFAR10,53381.07
763,67.49,50,1000,0.01,16,CIFAR10,53381.07
764,67.5,50,1000,0.01,16,CIFAR10,53381.07
765,67.5,50,1000,0.01,16,CIFAR10,53381.07
766,67.49,50,1000,0.01,16,CIFAR10,53381.07
767,67.5,50,1000,0.01,16,CIFAR10,53381.07
768,67.5,50,1000,0.01,16,CIFAR10,53381.07
769,67.48,50,1000,0.01,16,CIFAR10,53381.07
770,67.5,50,1000,0.01,16,CIFAR10,53381.07
771,67.51,50,1000,0.01,16,CIFAR10,53381.07
772,67.5,50,1000,0.01,16,CIFAR10,53381.07
773,67.51,50,1000,0.01,16,CIFAR10,53381.07
774,67.5,50,1000,0.01,16,CIFAR10,53381.07
775,67.5,50,1000,0.01,16,CIFAR10,53381.07
776,67.51,50,1000,0.01,16,CIFAR10,53381.07
777,67.52,50,1000,0.01,16,CIFAR10,53381.07
778,67.51,50,1000,0.01,16,CIFAR10,53381.07
779,67.51,50,1000,0.01,16,CIFAR10,53381.07
780,67.49,50,1000,0.01,16,CIFAR10,53381.07
781,67.48,50,1000,0.01,16,CIFAR10,53381.07
782,67.5,50,1000,0.01,16,CIFAR10,53381.07
783,67.51,50,1000,0.01,16,CIFAR10,53381.07
784,67.51,50,1000,0.01,16,CIFAR10,53381.07
785,67.49,50,1000,0.01,16,CIFAR10,53381.07
786,67.49,50,1000,0.01,16,CIFAR10,53381.07
787,67.49,50,1000,0.01,16,CIFAR10,53381.07
788,67.48,50,1000,0.01,16,CIFAR10,53381.07
789,67.48,50,1000,0.01,16,CIFAR10,53381.07
790,67.49,50,1000,0.01,16,CIFAR10,53381.07
791,67.5,50,1000,0.01,16,CIFAR10,53381.07
792,67.5,50,1000,0.01,16,CIFAR10,53381.07
793,67.48,50,1000,0.01,16,CIFAR10,53381.07
794,67.48,50,1000,0.01,16,CIFAR10,53381.07
795,67.48,50,1000,0.01,16,CIFAR10,53381.07
796,67.49,50,1000,0.01,16,CIFAR10,53381.07
797,67.51,50,1000,0.01,16,CIFAR10,53381.07
798,67.51,50,1000,0.01,16,CIFAR10,53381.07
799,67.51,50,1000,0.01,16,CIFAR10,53381.07
800,67.51,50,1000,0.01,16,CIFAR10,53381.07
801,67.51,50,1000,0.01,16,CIFAR10,53381.07
802,67.51,50,1000,0.01,16,CIFAR10,53381.07
803,67.51,50,1000,0.01,16,CIFAR10,53381.07
804,67.51,50,1000,0.01,16,CIFAR10,53381.07
805,67.51,50,1000,0.01,16,CIFAR10,53381.07
806,67.51,50,1000,0.01,16,CIFAR10,53381.07
807,67.51,50,1000,0.01,16,CIFAR10,53381.07
808,67.5,50,1000,0.01,16,CIFAR10,53381.07
809,67.5,50,1000,0.01,16,CIFAR10,53381.07
810,67.5,50,1000,0.01,16,CIFAR10,53381.07
811,67.5,50,1000,0.01,16,CIFAR10,53381.07
812,67.5,50,1000,0.01,16,CIFAR10,53381.07
813,67.49,50,1000,0.01,16,CIFAR10,53381.07
814,67.5,50,1000,0.01,16,CIFAR10,53381.07
815,67.5,50,1000,0.01,16,CIFAR10,53381.07
816,67.5,50,1000,0.01,16,CIFAR10,53381.07
817,67.51,50,1000,0.01,16,CIFAR10,53381.07
818,67.5,50,1000,0.01,16,CIFAR10,53381.07
819,67.49,50,1000,0.01,16,CIFAR10,53381.07
820,67.52,50,1000,0.01,16,CIFAR10,53381.07
821,67.52,50,1000,0.01,16,CIFAR10,53381.07
822,67.49,50,1000,0.01,16,CIFAR10,53381.07
823,67.49,50,1000,0.01,16,CIFAR10,53381.07
824,67.5,50,1000,0.01,16,CIFAR10,53381.07
825,67.5,50,1000,0.01,16,CIFAR10,53381.07
826,67.5,50,1000,0.01,16,CIFAR10,53381.07
827,67.49,50,1000,0.01,16,CIFAR10,53381.07
828,67.51,50,1000,0.01,16,CIFAR10,53381.07
829,67.49,50,1000,0.01,16,CIFAR10,53381.07
830,67.48,50,1000,0.01,16,CIFAR10,53381.07
831,67.49,50,1000,0.01,16,CIFAR10,53381.07
832,67.49,50,1000,0.01,16,CIFAR10,53381.07
833,67.48,50,1000,0.01,16,CIFAR10,53381.07
834,67.49,50,1000,0.01,16,CIFAR10,53381.07
835,67.51,50,1000,0.01,16,CIFAR10,53381.07
836,67.51,50,1000,0.01,16,CIFAR10,53381.07
837,67.47,50,1000,0.01,16,CIFAR10,53381.07
838,67.47,50,1000,0.01,16,CIFAR10,53381.07
839,67.49,50,1000,0.01,16,CIFAR10,53381.07
840,67.49,50,1000,0.01,16,CIFAR10,53381.07
841,67.49,50,1000,0.01,16,CIFAR10,53381.07
842,67.48,50,1000,0.01,16,CIFAR10,53381.07
843,67.49,50,1000,0.01,16,CIFAR10,53381.07
844,67.48,50,1000,0.01,16,CIFAR10,53381.07
845,67.48,50,1000,0.01,16,CIFAR10,53381.07
846,67.47,50,1000,0.01,16,CIFAR10,53381.07
847,67.47,50,1000,0.01,16,CIFAR10,53381.07
848,67.46,50,1000,0.01,16,CIFAR10,53381.07
849,67.48,50,1000,0.01,16,CIFAR10,53381.07
850,67.47,50,1000,0.01,16,CIFAR10,53381.07
851,67.48,50,1000,0.01,16,CIFAR10,53381.07
852,67.47,50,1000,0.01,16,CIFAR10,53381.07
853,67.46,50,1000,0.01,16,CIFAR10,53381.07
854,67.45,50,1000,0.01,16,CIFAR10,53381.07
855,67.45,50,1000,0.01,16,CIFAR10,53381.07
856,67.45,50,1000,0.01,16,CIFAR10,53381.07
857,67.45,50,1000,0.01,16,CIFAR10,53381.07
858,67.45,50,1000,0.01,16,CIFAR10,53381.07
859,67.46,50,1000,0.01,16,CIFAR10,53381.07
860,67.46,50,1000,0.01,16,CIFAR10,53381.07
861,67.46,50,1000,0.01,16,CIFAR10,53381.07
862,67.46,50,1000,0.01,16,CIFAR10,53381.07
863,67.46,50,1000,0.01,16,CIFAR10,53381.07
864,67.47,50,1000,0.01,16,CIFAR10,53381.07
865,67.46,50,1000,0.01,16,CIFAR10,53381.07
866,67.45,50,1000,0.01,16,CIFAR10,53381.07
867,67.45,50,1000,0.01,16,CIFAR10,53381.07
868,67.45,50,1000,0.01,16,CIFAR10,53381.07
869,67.44,50,1000,0.01,16,CIFAR10,53381.07
870,67.44,50,1000,0.01,16,CIFAR10,53381.07
871,67.44,50,1000,0.01,16,CIFAR10,53381.07
872,67.44,50,1000,0.01,16,CIFAR10,53381.07
873,67.44,50,1000,0.01,16,CIFAR10,53381.07
874,67.45,50,1000,0.01,16,CIFAR10,53381.07
875,67.45,50,1000,0.01,16,CIFAR10,53381.07
876,67.44,50,1000,0.01,16,CIFAR10,53381.07
877,67.44,50,1000,0.01,16,CIFAR10,53381.07
878,67.45,50,1000,0.01,16,CIFAR10,53381.07
879,67.45,50,1000,0.01,16,CIFAR10,53381.07
880,67.44,50,1000,0.01,16,CIFAR10,53381.07
881,67.44,50,1000,0.01,16,CIFAR10,53381.07
882,67.45,50,1000,0.01,16,CIFAR10,53381.07
883,67.43,50,1000,0.01,16,CIFAR10,53381.07
884,67.44,50,1000,0.01,16,CIFAR10,53381.07
885,67.44,50,1000,0.01,16,CIFAR10,53381.07
886,67.43,50,1000,0.01,16,CIFAR10,53381.07
887,67.43,50,1000,0.01,16,CIFAR10,53381.07
888,67.43,50,1000,0.01,16,CIFAR10,53381.07
889,67.42,50,1000,0.01,16,CIFAR10,53381.07
890,67.42,50,1000,0.01,16,CIFAR10,53381.07
891,67.42,50,1000,0.01,16,CIFAR10,53381.07
892,67.42,50,1000,0.01,16,CIFAR10,53381.07
893,67.42,50,1000,0.01,16,CIFAR10,53381.07
894,67.42,50,1000,0.01,16,CIFAR10,53381.07
895,67.42,50,1000,0.01,16,CIFAR10,53381.07
896,67.42,50,1000,0.01,16,CIFAR10,53381.07
897,67.42,50,1000,0.01,16,CIFAR10,53381.07
898,67.42,50,1000,0.01,16,CIFAR10,53381.07
899,67.41,50,1000,0.01,16,CIFAR10,53381.07
900,67.41,50,1000,0.01,16,CIFAR10,53381.07
901,67.42,50,1000,0.01,16,CIFAR10,53381.07
902,67.41,50,1000,0.01,16,CIFAR10,53381.07
903,67.41,50,1000,0.01,16,CIFAR10,53381.07
904,67.41,50,1000,0.01,16,CIFAR10,53381.07
905,67.41,50,1000,0.01,16,CIFAR10,53381.07
906,67.41,50,1000,0.01,16,CIFAR10,53381.07
907,67.4,50,1000,0.01,16,CIFAR10,53381.07
908,67.4,50,1000,0.01,16,CIFAR10,53381.07
909,67.41,50,1000,0.01,16,CIFAR10,53381.07
910,67.41,50,1000,0.01,16,CIFAR10,53381.07
911,67.41,50,1000,0.01,16,CIFAR10,53381.07
912,67.4,50,1000,0.01,16,CIFAR10,53381.07
913,67.41,50,1000,0.01,16,CIFAR10,53381.07
914,67.4,50,1000,0.01,16,CIFAR10,53381.07
915,67.4,50,1000,0.01,16,CIFAR10,53381.07
916,67.39,50,1000,0.01,16,CIFAR10,53381.07
917,67.4,50,1000,0.01,16,CIFAR10,53381.07
918,67.39,50,1000,0.01,16,CIFAR10,53381.07
919,67.38,50,1000,0.01,16,CIFAR10,53381.07
920,67.4,50,1000,0.01,16,CIFAR10,53381.07
921,67.38,50,1000,0.01,16,CIFAR10,53381.07
922,67.37,50,1000,0.01,16,CIFAR10,53381.07
923,67.39,50,1000,0.01,16,CIFAR10,53381.07
924,67.37,50,1000,0.01,16,CIFAR10,53381.07
925,67.38,50,1000,0.01,16,CIFAR10,53381.07
926,67.37,50,1000,0.01,16,CIFAR10,53381.07
927,67.37,50,1000,0.01,16,CIFAR10,53381.07
928,67.38,50,1000,0.01,16,CIFAR10,53381.07
929,67.37,50,1000,0.01,16,CIFAR10,53381.07
930,67.38,50,1000,0.01,16,CIFAR10,53381.07
931,67.38,50,1000,0.01,16,CIFAR10,53381.07
932,67.37,50,1000,0.01,16,CIFAR10,53381.07
933,67.37,50,1000,0.01,16,CIFAR10,53381.07
934,67.38,50,1000,0.01,16,CIFAR10,53381.07
935,67.37,50,1000,0.01,16,CIFAR10,53381.07
936,67.37,50,1000,0.01,16,CIFAR10,53381.07
937,67.37,50,1000,0.01,16,CIFAR10,53381.07
938,67.37,50,1000,0.01,16,CIFAR10,53381.07
939,67.36,50,1000,0.01,16,CIFAR10,53381.07
940,67.37,50,1000,0.01,16,CIFAR10,53381.07
941,67.37,50,1000,0.01,16,CIFAR10,53381.07
942,67.36,50,1000,0.01,16,CIFAR10,53381.07
943,67.36,50,1000,0.01,16,CIFAR10,53381.07
944,67.36,50,1000,0.01,16,CIFAR10,53381.07
945,67.37,50,1000,0.01,16,CIFAR10,53381.07
946,67.36,50,1000,0.01,16,CIFAR10,53381.07
947,67.36,50,1000,0.01,16,CIFAR10,53381.07
948,67.36,50,1000,0.01,16,CIFAR10,53381.07
949,67.37,50,1000,0.01,16,CIFAR10,53381.07
950,67.36,50,1000,0.01,16,CIFAR10,53381.07
951,67.37,50,1000,0.01,16,CIFAR10,53381.07
952,67.36,50,1000,0.01,16,CIFAR10,53381.07
953,67.36,50,1000,0.01,16,CIFAR10,53381.07
954,67.36,50,1000,0.01,16,CIFAR10,53381.07
955,67.37,50,1000,0.01,16,CIFAR10,53381.07
956,67.36,50,1000,0.01,16,CIFAR10,53381.07
957,67.36,50,1000,0.01,16,CIFAR10,53381.07
