Round,Accuracy,Number of Clients,Rounds,Learning Rate,Batch Size,Dataset,Time Spent (s)
1,25.0,50,10,0.01,16,CIFAR10,560.53
2,34.46,50,10,0.01,16,CIFAR10,560.53
3,38.9,50,10,0.01,16,CIFAR10,560.53
4,42.55,50,10,0.01,16,CIFAR10,560.53
5,45.23,50,10,0.01,16,CIFAR10,560.53
6,47.41,50,10,0.01,16,CIFAR10,560.53
7,49.23,50,10,0.01,16,CIFAR10,560.53
8,50.7,50,10,0.01,16,CIFAR10,560.53
9,51.99,50,10,0.01,16,CIFAR10,560.53
10,53.04,50,10,0.01,16,CIFAR10,560.53
